Unnamed: 0,Absorption/nm,Emission/nm,PLQY,SMILES,solvent,Reference(doi),Et30,SP,SdP,SA,SB,"Test method of Quantum Yield (0= measured by relative method/not mention in origin paper, 1= absolute QY)",Unnamed: 13
1445,535.0,565.0,,[NH2+]=C1C=CC2=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C5=C(C=C(N(CCCC)CCCC)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1446,535.0,570.0,,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C=C3)C5=C(C=C(N(CCCC)CCCC)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1447,535.0,570.0,,[NH2+]=C1C=CC2=C(C3=CC=C(SC)C=C3)C4=C(C=C(N(CCCC)CCCC)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1448,535.0,565.0,,[NH2+]=C1C=CC2=C(C3=CC=C(C4=CC=CC=C4)C=C3)C5=C(C=C(N(CCCC)CCCC)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1449,505.0,550.0,,[NH2+]=C1C=CC2=C(C3=C(N(C)C2=C1)C4=C(C=C3)NC(C)(C=C4C)C)C5=CC=C(C=C5)F,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1450,500.0,550.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(Cl)=C(F)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1451,505.0,550.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(F)=C(F)C(F)=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1452,505.0,545.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(C=C(OC)C=C6)C6=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1453,500.0,550.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(C(C)(C)C)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1454,500.0,550.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=CC=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1455,505.0,565.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(C)=CC(C)=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1456,500.0,575.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(OC)=CC=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1457,505.0,605.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC6=C(OCO6)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1458,500.0,555.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=CC(F)=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1459,500.0,560.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(C)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1460,505.0,565.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(C)=C(OC)C(C)=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1461,500.0,575.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC(C)=C(F)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1462,515.0,565.0,,CC(C1=C2C=CC(C(C3=CC=CS3)=C4C=C5)=C1OC4=CC5=[NH2+])=CC(N2)(C)C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1463,500.0,565.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(CCC)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1464,500.0,555.0,,[NH2+]=C1C=CC2=C(C3=C(N(C)C2=C1)C4=C(C=C3)NC(C=C4C)(C)C)C5=CC=C(C=C5)OC,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1465,500.0,575.0,,CC(C=C1C)(C)NC2=C1C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=CC(CN6CCOCC6)=C5)=C3C=C4)C=C2,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1466,505.0,560.0,,CC(C=C1C)(C)NC2=C1C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=CC(CN6CCCCC6)=C5)=C3C=C4)C=C2,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1467,500.0,560.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(CN6CCCCC6)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1468,500.0,540.0,,[NH2+]=C1C=CC2=C(C3=C(N(C)C2=C1)C4=C(C=C3)NC(C)(C)C=C4C)C5=CC=C(C=C5)OC6=CC=CC=C6,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1469,500.0,565.0,,[NH2+]=C1C=CC2=C(C3=C(N(C)C2=C1)C4=C(C=C3)NC(C)(C)C=C4C)C5=CC=C6C=CC=CC6=C5,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1470,500.0,590.0,,[NH2+]=C1C=CC2=C(C3=C(N(C)C2=C1)C4=C(C=C3)NC(C=C4C)(C)C)C5=CC=C(C=C5)SC,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1471,510.0,540.0,,CC(C)(NC1=C2C(N(C)C3=CC4=[NH2+])=C(C(C5=CC=C(C6=CC=CC=C6)C=C5)=C3C=C4)C=C1)C=C2C,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1472,485.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC4=C(C=C(OC)C=C4)C=C3)C5=C(C=C(N(CC)CC)C=C5)NC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1473,490.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC(OC)=CC=C3)C4=C(C=C(N(CC)CC)C=C4)NC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1474,480.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(C)C=C3)C4=C(C=C(N(CC)CC)C=C4)NC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1475,480.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(F)C(C)=C3)C4=C(C=C(N(CC)CC)C=C4)NC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1476,485.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C=C3)C5=C(C=C(N(CC)CC)C=C5)NC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1477,530.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(F)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1478,535.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC(Cl)=C(F)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1479,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC4=C(C=C(OC)C=C4)C=C3)C5=C(C=C(N(CC)CCCN(C)C)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1480,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(C(C)(C)C)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1481,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=CC=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1482,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC(C)=CC(C)=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1483,530.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC(OC)=CC=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1484,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC(OCO4)=C4C=C3)C5=C(C=C(N(CC)CCCN(C)C)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1485,530.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC(F)=CC=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1486,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(C)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1487,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC(C)=C(OC)C(C)=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1488,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(F)C(C)=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1489,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(CCC)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1490,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(OC)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1491,525.0,555.0,,[NH2+]=C1C=CC2=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C5=C(C=C(N(CC)CCCN(C)C)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1492,530.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C=C3)C5=C(C=C(N(CC)CCCN(C)C)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1493,525.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC=C(SC)C=C3)C4=C(C=C(N(CC)CCCN(C)C)C=C4)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1494,525.0,560.0,,[NH2+]=C1C=CC2=C(C3=CC=C(C4=CC=CC=C4)C=C3)C5=C(C=C(N(CC)CCCN(C)C)C=C5)OC2=C1,H2O,10.1021/ja068230m,63.1,0.681,0.997,1.062,0.025,,
1495,479.0,520.0,0.88,[H]/[N+]([H])=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N([H])[H])C=C4OC2=C\1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,没找到描述(Review)
1496,530.0,553.0,,C/[N+]([H])=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N([H])C)C=C4OC2=C\1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1497,548.0,572.0,0.41,C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N(C)C)C=C4OC2=C\1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1498,521.0,548.0,0.48,CC1=C(NCC)C=C(O2)C(C(C3=CC=CC=C3C([O-])=O)=C(C=C/4C)C2=CC4=[NH+]\CC)=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1499,554.0,577.0,0.18,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(C=C/3)C4=CC3=[N+](CC)\CC)C(O4)=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1500,539.0,566.0,0.12,CCNC1=C(C)C=C(C(C2=CC=CC=C2C([O-])=O)=C(C=C/3)C4=CC3=[NH+]\CC)C(O4)=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1501,549.0,571.0,0.88,O=C(C1=CC=CC=C1C(C2=CC=C(N3CCC3)C=C2O4)=C(C=C/5)C4=CC5=[N+]6CCC\6)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1502,553.0,576.0,0.74,O=C(C1=CC=CC=C1C(C2=CC=C(N3CCCC3)C=C2O4)=C(C=C/5)C4=CC5=[N+]6CCCC\6)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1503,560.0,586.0,0.1,O=C(C1=CC=CC=C1C(C2=CC=C(N3CCCCC3)C=C2O4)=C(C=C/5)C4=CC5=[N+]6CCCCC\6)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1504,560.0,583.0,0.25,O=C(C1=CC=CC=C1C(C2=CC=C(N3CCCCCC3)C=C2O4)=C(C=C/5)C4=CC5=[N+]6CCCCCC\6)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1505,538.0,588.0,0.83,O=C(C1=CC=CC=C1C(C2=CC3=C(NCCC3)C=C2O4)=C5C4=CC6=[NH+]CCCC6=C5)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1506,580.0,600.0,0.3,O=C(C1=CC=CC=C1C(C2=CC3=C(N4CCC3)C(CCC4)=C2O5)=C6C5=C7C8=[N+](CCC7)CCCC8=C6)[O-],H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1507,566.0,587.0,0.34,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C3C4=C5C6=[N+](CCC5)CCCC6=C3)C(O4)=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1508,554.0,580.0,0.32,CCNC1=C(C)C=C(C(C2=CC=CC=C2C([O-])=O)=C3C4=C5C6=[N+](CCC5)CCCC6=C3)C(O4)=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1509,577.0,600.0,,CC1(C)C2=C(N3CC1)C(C(C)(C)CC3)=C(O4)C(C(C5=CC=CC=C5C([O-])=O)=C6C4=C7C8=[N+](CCC7(C)C)CCC(C)(C)C8=C6)=C2,DMSO,10.1002/anie.201901061,45.1,0.83,1.0,0.072,0.647,0.0,
1510,588.0,656.0,,CC[N+]1=C2C(N(CC)CC1)=CC3=C(C4=CC=CC=C4C([O-])=O)C5=CC6=C(N(CC)CCN6CC)C=C5OC3=C2,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1511,565.0,648.0,0.24,[NH2+]=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC5=C(N(CC)C(CCCC6)C6N5CC)C=C4OC2=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1512,570.0,646.0,0.31,CCN(C(CCCC1)C1N2CC)C3=C2C=C(C(C4=CC=CC=C4C([O-])=O)=C(C=C/5C)C6=CC5=[NH+]\CC)C(O6)=C3,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1513,584.0,660.0,0.35,CCN(C(CCCC1)C1N2CC)C3=C2C=C(C(C4=CC=CC=C4C([O-])=O)=C(C=C/5)C6=CC5=[N+](CC)\CC)C(O6)=C3,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1514,593.0,587.0,0.43,CCN(C(CCCC1)C1N2CC)C3=C2C=C(C(C4=CC=CC=C4C([O-])=O)=C5C6=C7C8=[N+](CCC7)CCCC8=C5)C(O6)=C3,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1515,478.0,548.0,0.67,NC(C=C1)=CC2=C1C3=[O+]C4=CC=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1516,490.0,550.0,0.77,NC(C=C1)=CC2=C1C3=[O+]C4=CC(OC)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1517,522.0,582.0,0.48,NC(C=C1)=CC2=C1C3=[O+]C4=CC(O)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1518,557.0,608.0,0.3,NC(C=C1)=CC2=C1C3=[O+]C4=CC(N(C)C)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1519,484.0,554.0,0.47,NC(C=C1)=CC2=C1C3=[O+]C4=CC(Cl)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1520,582.0,632.0,0.15,NC(C=C1)=CC2=C1C3=[O+]C4=C(CCC5)C(N5CCC6)=C6C=C4C(C7=CC=CC=C7C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1521,564.0,619.0,0.26,NC(C=C1)=CC2=C1C3=[O+]C4=CC(N(CCC)CCC)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1522,540.0,608.0,0.005,ClC(C=C1)=CC2=C1C3=[O+]C4=CC(N(CCC)CCC)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1523,524.0,602.0,0.1,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC=C3)C4=[O+]5)C5=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1524,550.0,596.0,0.2,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC(OC)=C3)C4=[O+]5)C5=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1525,567.0,604.0,0.28,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC(O)=C3)C4=[O+]5)C5=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1526,573.0,613.0,0.47,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC(NCC)=C3)C4=[O+]5)C5=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1527,583.0,639.0,0.34,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC(N(CC)CC)=C3)C4=[O+]5)C5=C1,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1528,600.0,640.0,0.1,CN(C)C(C=C1)=CC2=C1C3=[O+]C4=C5C(N(CCC5)CCC6)=C6C=C4C(C7=CC=CC=C7C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1529,604.0,642.0,0.1,CCN(CC)C(C=C1)=CC2=C1C3=[O+]C4=C5C(N(CCC5)CCC6)=C6C=C4C(C7=CC=CC=C7C([O-])=O)=C3C2,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1530,532.0,576.0,0.004,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC=C3O)C4=[O+]5)C5=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1531,567.0,604.0,0.22,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=CC(O)=C3)C4=[O+]5)C5=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1532,545.0,573.0,0.02,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=C(O)C=C3)C4=[O+]5)C5=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1533,575.0,597.0,0.02,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C(O)=CC=C3)C4=[O+]5)C5=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1534,574.0,627.0,0.14,CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3)C(C4=C3C=C(N)C=C4)=[O+]5)C5=C1,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1535,548.0,567.0,0.95,O=S(C1=CC=CC=C1C2=C3C=CC(N4C5CCC4CC5)=CC3=[O+]C6=CC(N7C8CCC7CC8)=CC=C62)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1536,548.0,567.0,0.95,O=S(C1=CC=CC=C1C2=C3C=C/C(C=C3OC4=CC(N(C5)CC6CCC5CC6)=CC=C42)=[N+](C7)/CC8CCC7CC8)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1537,550.0,568.0,0.65,O=S(C1=CC=CC=C1C2=C3C=C/C(C=C3OC4=CC(N(C)C)=CC=C42)=[N+](C)/C)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1538,586.0,644.0,0.25,O=C([O-])C1=CC=CC=C1C2=C3C=C4C5=[N+](CCC4)CCCC5=C3OC6=CC(N7C(CCC7)CN8C)=C8C=C62,H2O,10.1002/anie.201901061,63.1,0.681,0.997,1.062,0.025,0.0,
1539,606.0,730.0,0.002,O=C([O-])C1=CC=CC=C1C(C(C=CC(N(CC)CC)=C2)=C2O3)=C4C3=CC5=[N+](CC)C6=C(C=CC=C6)SC5=C4,EtOH,10.1002/anie.201901061,51.9,0.633,0.783,0.4,0.658,0.0,
1540,548.0,571.0,0.25,O=C([O-])C1=CC=CC=C1C(C(C=C(C2=CC=CC=C2)C(N(C)C)=C3)=C3O4)=C5C4=C/C(C(C6=CC=CC=C6)=C5)=[N+](C)/C,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1541,582.0,604.0,0.75,O=C([O-])C1=CC=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2C=CC=C3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=CC=CC=C8C7=C6,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1542,581.0,605.0,0.85,O=C([O-])C1=CC=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2C=CS3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=C(C=CS8)C7=C6,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1543,596.0,620.0,0.71,O=C([O-])C1=CC=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2SC=C3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=C(SC=C8)C7=C6,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1544,600.0,627.0,0.66,O=C([O-])C1=CC=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2SC4=C3C=CC=C4)C)=C5)=C5O6)=C7C6=CC8=[N+](C)C(C)(C)C9=C(SC%10=C9C=CC=C%10)C8=C7,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1545,631.0,648.0,0.64,O=C([O-])C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(C(C=C2C(N(C(C)(C)C3=C2SC=C3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=C(SC=C8)C7=C6,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1546,628.0,649.0,0.66,O=C([O-])C1=C(F)C(F)=C(F)C(F)=C1C(C(C=C2C(N(C(C)(C)C3=C2SC=C3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=C(SC=C8)C7=C6,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1547,627.0,645.0,0.76,O=C([O-])C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(C(C=C2C(N(C(C)(C)C3=C2C=CC4=C3C=CC=C4)C)=C5)=C5O6)=C7C6=CC8=[N+](C)C(C)(C)C9=C(C=CC%10=C9C=CC=C%10)C8=C7,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1548,610.0,629.0,0.85,O=S(C1=CC(S(=O)([O-])=O)=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2SC=C3)C)=C4)=C4O5)=C6C5=CC7=[N+](C)C(C)(C)C8=C(SC=C8)C7=C6)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1549,616.0,633.0,0.89,O=S(C1=CC(S(=O)([O-])=O)=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2SC4=C3C=CC=C4)C)=C5)=C5O6)=C7C6=CC8=[N+](C)C(C)(C)C9=C(SC%10=C9C=CC=C%10)C8=C7)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
1550,613.0,638.0,0.64,O=S(C1=CC(S(=O)([O-])=O)=CC=C1C(C(C=C2C(N(C(C)(C3=CC=CC=C3)C4=C2SC5=C4C=CC=C5)C)=C6)=C6O7)=C8C7=CC9=[N+](C)C(C)(C%10=CC=CC=C%10)C%11=C(SC%12=C%11C=CC=C%12)C9=C8)([O-])=O,MeOH,10.1002/anie.201901061,55.4,0.608,0.904,0.605,0.545,0.0,
